3182351	-59.10	2.68	1.67		-370	172	192
3182501	-59.35	2.66	1.72		-1742	18182	6023
3182756	-64.43	2.70	3.53		68	765	-106
3182906	-64.66	2.45	3.52		172	593	-30
3183155	-76.29	5.31	-2.42		-110	464	313
3183306	-76.17	5.52	-2.79		-200	496	427
3183558	-61.05	0.07	2.28		-44	150	480
3183707	-60.46	-0.39	2.75		82	120	625
3183956	-77.55	-11.37	10.31		2092	-1870	314
3184214	-70.58	-8.46	9.00		2009	-769	244
3184365	-70.82	-8.53	8.91		1962	-873	204
3184618	-66.35	5.02	1.66		501	568	347
3184768	-66.64	5.62	1.30		343	682	317
3185017	-53.73	14.92	-3.91		-1639	1425	513
3185272	-60.00	11.96	-6.98		-2153	1170	430
3185427	-60.10	11.85	-7.09		-2288	1246	453
3185682	-71.82	2.54	-6.69		-1316	-57	378
3185835	-71.90	2.46	-6.58		-1319	-56	375
3186087	-90.12	-0.16	0.12		214	-153	-50
3186339	-86.62	-5.51	4.94		1254	-1478	338
3186492	-86.22	-5.50	5.04		1301	-1460	387
3186747	-89.23	0.24	0.83		389	-198	33
3186895	-87.53	-0.05	9.96		11653	-39	-4321
3187150	-91.20	0.29	1.12		352	-235	88
3187300	-91.05	0.26	1.20		359	-261	97
3187549	-90.05	0.89	0.04		214	-13	-40
3187698	-89.85	0.91	-0.09		183	15	-34
3187947	-84.92	1.83	-2.06		-293	45	-59
3188098	-84.76	1.84	-1.97		-279	31	-69
3188348	-79.86	0.97	0.30		358	-263	19
3188497	-79.80	1.06	0.19		307	-221	15
3188747	-79.88	6.74	0.19		-10	1062	268
3188896	-79.90	6.77	0.25		-6	1074	287
3189146	-79.06	0.83	0.03		115	-26	54
3189294	-79.22	0.67	-0.02		120	-65	50
3189644	-75.60	-1.13	-0.79		289	-478	307
3189796	-75.35	-1.07	-0.88		262	-464	299
3190049	-70.85	-0.04	-2.32		186	-281	-86
3190201	19.72	nan	20.58		-19738	2345	-4700
3190457	-68.58	-10.34	4.06		1397	-1218	506
3190610	-48.38	nan	62.91		-3622	-29817	-26783
3190870	-68.59	-35.15	23.81		6816	-4724	3159
3191128	-80.10	-48.24	21.59		5779	-7574	5087
3191385	-59.96	-42.73	-4.72		3624	-7357	4462
3191643	-49.63	-20.36	-14.33		1369	-4346	1890
3191902	-53.31	-17.67	-10.82		1780	-4588	1889
3192261	-51.02	-1.12	-3.18		319	-1746	1027
3192416	-52.37	-0.95	-2.71		524	-1964	1185
3192671	-88.31	-1.49	7.54		2602	-1612	1785
3192825	-88.86	-1.79	7.45		2620	-1697	1770
3193080	-82.22	3.86	0.12		792	-1484	900
3193232	-81.38	3.74	0.04		759	-1441	963
3193484	-60.37	-6.83	-6.99		626	-3392	2719
3193739	-61.50	-1.32	-4.40		986	-2201	1500
3193893	-61.93	-1.23	-4.28		1082	-2182	1455
3194149	-63.20	12.28	-16.95		-1762	-689	1752
3194407	-59.30	6.99	-20.89		-1589	-2755	2263
