7018859	-114.70	-0.19	-4.94		-2595	5	1718
7019012	39.79	nan	-39.81		8329	-18218	22437
7019268	-114.78	1.86	-0.51		-1885	66	1694
7019421	-122.06	8.91	19.84		1438	25524	22751
7019679	-114.91	2.48	3.01		-1372	-107	1703
7019934	-114.88	2.88	4.49		-1167	-62	1736
7020088	-114.88	2.88	4.54		-1183	-89	1737
7020342	-114.35	4.10	6.53		-823	-29	1752
7020494	-114.35	4.06	6.60		-803	-64	1752
7020747	-114.06	4.61	7.54		-801	7	1792
7020897	-114.06	4.61	7.59		-789	-2	1795
7021149	-114.15	3.98	8.20		-667	-98	1798
7021402	-114.28	3.77	8.41		-694	-182	1825
7021555	-114.27	3.79	8.44		-692	-183	1824
7021911	-113.43	5.52	8.85		-419	253	1803
7022063	-113.42	5.47	8.88		-422	269	1803
7022316	-113.57	4.61	9.52		-491	7	1821
7022466	-113.57	4.64	9.54		-473	15	1821
7022819	-113.66	3.87	9.92		-410	-405	1835
7022972	-113.67	3.85	9.92		-413	-429	1837
7023226	-113.66	4.16	9.88		-415	-264	1843
7023480	-113.52	4.93	10.04		-270	-26	1838
7023634	-113.52	4.93	10.03		-259	-14	1836
7023888	-113.58	5.12	9.90		-324	211	1840
7024040	-113.61	4.99	9.94		-321	193	1831
7024293	-113.71	6.32	14.06		-1193	-281	1995
7024550	-103.41	17.00	26.81		1599	1085	2405
7024806	-68.94	22.53	64.45		6410	3570	4713
7024961	-68.84	22.41	65.93		6066	3810	4863
7025217	-27.72	-2.35	58.34		3891	5855	5525
7025372	-29.52	-3.62	57.38		4332	5422	5483
7025627	-33.29	-25.27	23.30		5483	-1265	2540
7025885	-26.62	-29.23	4.45		6100	-3036	2410
7026040	-25.78	-28.94	3.45		5842	-3059	2432
7026297	-18.53	-22.10	-16.05		2836	-4702	3435
7026555	-23.29	-9.76	-19.36		244	-5479	3614
7026913	-24.39	-0.65	-3.04		668	-2310	1933
7027067	-23.94	-0.59	-2.95		750	-2427	1922
7027322	-30.37	0.22	-6.95		317	-3566	2774
7027476	-30.44	0.38	-6.86		324	-3615	2851
7027730	-28.08	8.73	-4.07		-1441	-2245	2612
7027987	-22.96	7.24	2.61		-44	-1472	2354
7028139	-20.33	nan	-64.01		-2709	29723	29862
7028397	-25.61	16.27	2.69		-1293	-796	2340
7028652	-23.49	15.18	2.29		-876	-907	2468
7028805	-23.41	15.26	2.28		-885	-910	2489
7029160	-15.10	26.93	40.26		-1160	3359	-165
7029316	-14.61	27.38	43.19		-985	3588	256
7029570	-3.10	26.69	116.12		2756	6386	13044
7029726	-4.18	27.28	114.75		-4080	-31062	-25676
7030088	-53.17	35.98	40.96		2344	5602	2706
7030243	-52.83	35.89	39.87		2083	5576	2693
7030499	-2.48	27.70	24.81		-3436	2538	193
7030651	-1.12	27.62	25.10		-3405	2717	136
7031008	17.74	20.99	26.44		-4113	2896	502
7031160	17.55	20.84	26.21		-4218	2897	687
7031516	8.72	11.13	21.11		-1380	2285	790
7031668	8.76	11.06	21.07		-1415	2291	783
