67257	117.59	-18.30	6.91		-858	4242	3318
367512	114.48	34.11	23.03		781	-3794	3490
367666	113.38	34.72	22.03		883	-3814	3508
368021	55.32	6.38	-32.31		4325	-3138	4922
368175	54.85	5.88	-32.11		4288	-3121	4872
368430	31.79	-10.43	-4.53		2363	-835	3923
368583	30.90	-11.09	-3.64		2308	-699	3908
368940	37.02	-41.26	2.70		4323	1805	4946
369092	37.53	-41.60	2.33		4340	1821	4998
369346	60.87	-46.36	-15.83		4864	2472	5893
369602	78.84	-35.64	-29.38		5539	1676	5717
369858	78.26	-26.00	-20.02		3835	1213	4778
370013	78.02	-25.70	-19.52		3733	1177	4703
370269	71.52	-16.42	-7.67		2062	419	3785
370421	71.30	-16.22	-7.45		2045	402	3773
370777	59.66	-7.35	1.12		544	-401	3540
370926	59.98	-7.10	1.09		552	-429	3527
371178	93.63	5.92	6.46		369	-1396	3562
371329	95.03	6.47	7.03		389	-1462	3620
371580	170.45	20.12	70.57		1106	-5640	7333
371836	-162.50	2.56	106.42		3430	-5553	10899
372094	-146.20	-14.45	111.15		4997	-4424	11879
372355	-128.62	-17.29	102.37		6479	-4186	10041
372616	-119.64	-8.54	90.26		7282	-3261	8412
372872	-115.87	-0.32	76.94		7325	-2565	6396
373028	-115.95	-0.09	76.35		7298	-2547	6315
373285	-124.25	-1.21	53.41		5308	-2879	3460
373542	-128.69	-4.69	44.02		4103	-3060	2378
373698	-128.68	-4.78	43.72		12357	-23786	29825
373958	-128.70	-5.77	34.47		3229	-2787	1742
374215	-128.08	-4.60	28.81		2625	-2047	1286
374472	-125.25	-2.82	25.09		2670	-1274	904
374627	71.53	-8.15	-60.48		7126	7096	1614
374882	-126.30	-4.82	18.30		1722	-1106	616
375239	-132.35	-8.18	13.58		555	-1188	494
375393	-132.53	-8.25	13.50		540	-1201	483
375648	-135.64	-8.32	10.71		60	-1063	418
375800	-135.59	-8.24	10.69		73	-1062	418
376053	-132.90	-5.39	9.36		434	-478	324
376407	-132.02	-4.87	8.14		393	-388	280
376558	-132.02	-4.87	8.10		389	-382	278
376811	-132.57	-4.97	6.84		181	-265	258
376963	-132.57	-4.96	6.82		-15078	-30237	-30184
377224	-132.21	-4.61	5.55		117	-62	245
377475	-131.48	-4.40	5.44		183	-128	224
377626	-131.45	-4.39	5.42		185	-105	224
377878	-131.20	-4.27	4.11		-46	193	242
378029	-131.29	-4.27	4.06		-64	222	248
378280	-139.72	-5.55	2.12		-392	170	243
378532	-144.95	-7.57	2.30		-795	-62	275
378684	-144.98	-7.58	2.32		-784	-80	274
378936	-153.19	-3.53	0.40		6	1000	336
379085	-153.46	-2.89	0.02		195	1150	413
379338	165.88	27.17	-36.41		5357	5574	3966
379594	144.79	25.07	-57.67		6957	6080	6100
379850	169.11	6.35	-22.91		2696	4935	3756
380004	170.29	5.44	-21.19		2526	4747	3687
380359	168.69	1.42	-26.77		2537	5588	2493
380514	169.28	1.17	-26.23		2435	5605	2399
380769	-178.80	-7.71	-7.85		142	2925	2990
380922	-178.58	-7.40	-8.18		173	3016	3007
381278	176.27	-5.65	0.74		641	1769	2360
381429	175.90	-6.00	0.88		606	1828	2360
381682	-179.43	-5.05	-1.12		559	1954	2432
381936	-179.36	-3.78	-2.33		643	2006	2355
382091	-179.19	-3.91	-2.28		611	2014	2353
382446	-173.82	-7.78	4.75		258	1088	2477
382599	-173.65	-7.71	4.63		253	1100	2483
382853	-173.31	-8.18	1.81		-102	1549	2489
383107	-174.49	-10.53	3.45		-366	1428	2735
383262	179.98	1.72	179.59		17158	-12472	9464
383520	-174.11	-7.15	3.86		201	1232	2571
383774	-175.00	-8.56	5.71		-44	911	2718
383925	-174.95	-8.53	5.76		-24	907	2715
384178	-177.77	-6.04	7.23		521	617	2877
384329	-178.31	-5.95	7.12		472	584	2893
384582	162.91	-0.48	1.63		6313	5963	-258
384735	162.74	-1.68	5.29		6314	5390	820
384987	142.29	-4.37	58.00		-3563	-5064	5837
385244	141.52	0.13	46.37		-1419	-3995	3617
385601	105.29	-1.09	47.16		-4257	-1226	3543
385757	104.21	-0.74	47.41		-27865	-5727	30022
386016	70.03	20.45	37.32		-5271	-1984	3646
386272	57.05	21.93	18.62		-2844	-3148	2794
386629	40.09	14.86	11.26		-2381	-2166	2377
386784	40.11	14.56	11.34		-2340	-2127	2365
387040	36.80	6.74	11.45		-1546	-1131	2099
387193	36.72	6.64	11.39		-1540	-1127	2105
387448	36.41	2.67	10.14		-1007	-1085	2088
387602	36.56	2.54	10.14		-987	-1089	2082
387856	36.90	-2.41	9.30		-226	-529	1969
388007	36.90	-2.47	9.21		-218	-552	1968
388259	40.04	-5.20	7.92		146	-606	2203
388410	40.46	-5.32	7.91		145	-597	2220
388662	74.66	-23.20	0.14		2415	1872	2802
388916	116.40	-35.75	4.85		41	4483	2339
389067	115.20	-36.28	5.84		-243	4543	2318
389322	118.04	-31.52	16.52		-2138	3087	2323
389579	114.90	-11.76	23.75		-2058	-77	1692
