	0.03	-0.00	areal	0	0	-4
16:15:12.172 -> euler	10.22	-5.57	-1.33	areal	1027	116	441
16:15:12.207 -> euler	10.40	-5.62	-1.21	areal	1041	140	441
16:15:12.207 -> euler	10.57	-5.66	-1.07	areal	1057	168	439
16:15:12.207 -> euler	10.71	-5.71	-0.92	areal	1075	193	434
16:15:12.242 -> euler	10.85	-5.75	-0.76	areal	1099	215	425
16:15:12.242 -> euler	10.99	-5.80	-0.59	areal	1126	235	419
16:15:12.242 -> euler	11.15	-5.85	-0.40	areal	1153	251	411
16:15:12.242 -> euler	11.33	-5.89	-0.20	areal	1178	260	401
16:15:12.282 -> euler	11.51	-5.95	0.01	areal	1190	269	394
16:15:12.282 -> euler	11.64	-6.00	0.23	areal	1189	287	389
16:15:12.282 -> euler	11.72	-6.06	0.45	areal	1174	308	386
16:15:12.282 -> euler	11.73	-6.11	0.67	areal	1145	329	384
16:15:12.323 -> euler	11.71	-6.16	0.91	areal	1107	347	387
16:15:12.323 -> euler	11.66	-6.20	1.16	areal	1068	370	389
16:15:12.323 -> euler	11.60	-6.22	1.40	areal	1028	393	389
16:15:12.323 -> euler	11.51	-6.24	1.66	areal	989	421	387
16:15:12.360 -> euler	11.43	-6.23	1.93	areal	948	451	387
16:15:12.360 -> euler	11.39	-6.23	2.21	areal	902	485	385
16:15:12.360 -> euler	11.42	-6.21	2.49	areal	854	526	380
16:15:12.360 -> euler	11.49	-6.17	2.78	areal	806	569	371
16:15:12.403 -> euler	11.57	-6.11	3.08	areal	759	611	359
16:15:12.403 -> euler	11.62	-6.04	3.39	areal	718	647	344
16:15:12.403 -> euler	11.64	-5.95	3.70	areal	681	679	326
16:15:12.403 -> euler	11.61	-5.84	4.03	areal	648	706	308
16:15:12.442 -> euler	11.55	-5.72	4.34	areal	622	734	284
16:15:12.442 -> euler	11.48	-5.59	4.66	areal	597	766	263
16:15:12.442 -> euler	11.40	-5.44	4.98	areal	571	802	245
16:15:12.442 -> euler	11.35	-5.29	5.30	areal	544	841	233
16:15:12.483 -> euler	11.33	-5.13	5.61	areal	509	884	225
16:15:12.483 -> euler	11.35	-4.96	5.93	areal	470	926	220
16:15:12.483 -> euler	11.38	-4.79	6.24	areal	434	970	219
16:15:12.483 -> euler	11.41	-4.60	6.54	areal	401	1009	217
16:15:12.522 -> euler	11.40	-4.42	6.84	areal	371	1040	216
16:15:12.522 -> euler	11.35	-4.23	7.15	areal	349	1069	210
16:15:12.522 -> euler	11.27	-4.03	7.44	areal	330	1090	202
16:15:12.522 -> euler	11.19	-3.83	7.72	areal	318	1110	198
16:15:12.559 -> euler	11.15	-3.64	8.00	areal	304	1130	198
16:15:12.559 -> euler	11.16	-3.44	8.26	areal	286	1153	202
16:15:12.559 -> euler	11.25	-3.26	8.52	areal	262	1178	210
16:15:12.559 -> euler	11.38	-3.07	8.77	areal	238	1213	222
16:15:12.602 -> euler	11.49	-2.90	8.99	areal	211	1248	232
16:15:12.602 -> euler	11.59	-2.73	9.21	areal	181	1281	240
16:15:12.602 -> euler	11.65	-2.56	9.42	areal	148	1309	247
16:15:12.602 -> euler	11.70	-2.39	9.62	areal	110	1338	255
16:15:12.642 -> euler	11.75	-2.23	9.80	areal	69	1368	260
16:15:12.642 -> euler	11.80	-2.08	9.98	areal	23	1402	261
16:15:12.642 -> euler	11.88	-1.93	10.13	areal	-31	1431	261
16:15:12.642 -> euler	11.99	-1.78	10.29	areal	-96	1455	260
16:15:12.679 -> euler	12.10	-1.64	10.43	areal	-165	1477	257
16:15:12.679 -> euler	12.20	-1.49	10.56	areal	-229	1499	256
16:15:12.679 -> euler	12.28	-1.34	10.68	areal	-288	1525	256
16:15:12.679 -> euler	12.31	-1.19	10.79	areal	-341	1556	260
16:15:12.723 -> euler	12.32	-1.04	10.89	areal	-387	1593	262
16:15:12.723 -> euler	12.34	-0.89	10.98	areal	-426	1627	267
16:15:12.723 -> euler	12.35	-0.73	11.07	areal	-459	1660	273
16:15:12.723 -> euler	12.37	-0.57	11.16	areal	-481	1693	272
16:15:12.764 -> euler	12.39	-0.42	11.24	areal	-493	1715	267
16:15:12.764 -> euler	12.41	-0.26	11.31	areal	-502	1733	260
16:15:12.764 -> euler	12.46	-0.11	11.39	areal	-501	1745	253
16:15:12.764 -> euler	12.53	0.03	11.46	areal	-497	1756	245
16:15:12.801 -> euler	12.64	0.17	11.52	areal	-484	1762	237
16:15:12.801 -> euler	12.78	0.30	11.59	areal	-462	1774	230
16:15:12.801 -> euler	12.96	0.41	11.64	areal	-444	1783	221
16:15:12.801 -> euler	13.15	0.52	11.69	areal	-431	1788	215
16:15:12.841 -> euler	13.36	0.62	11.74	areal	-430	1793	212
16:15:12.841 -> euler	13.59	0.70	11.78	areal	-437	1800	214
16:15:12.841 -> euler	13.83	0.78	11.83	areal	-452	1808	221
16:15:12.841 -> euler	14.09	0.85	11.86	areal	-474	1814	231
16:15:12.876 -> euler	14.37	0.91	11.89	areal	-494	1814	240
16:15:12.876 -> euler	14.68	0.97	11.92	areal	-513	1810	251
16:15:12.876 -> euler	14.99	1.03	11.95	areal	-533	1804	262
16:15:12.920 -> euler	15.27	1.09	11.98	areal	-550	1800	265
16:15:12.920 -> euler	15.50	1.15	12.01	areal	-566	1795	265
16:15:12.920 -> euler	15.66	1.21	12.03	areal	-583	1792	260
16:15:12.920 -> euler	15.76	1.27	12.05	areal	-603	1784	252
16:15:12.920 -> euler	15.81	1.33	12.06	areal	-622	1778	241
16:15:12.961 -> euler	15.85	1.40	12.07	areal	-641	1774	228
16:15:12.961 -> euler	15.88	1.46	12.07	areal	-663	1769	220
16:15:12.961 -> euler	15.93	1.52	12.07	areal	-687	1767	214
16:15:12.961 -> euler	15.99	1.59	12.06	areal	-708	1771	212
16:15:13.001 -> euler	16.04	1.65	12.06	areal	-724	1774	209
16:15:13.001 -> euler	16.04	1.72	12.05	areal	-725	1777	210
16:15:13.001 -> euler	16.01	1.80	12.03	areal	-716	1779	215
16:15:13.001 -> euler	15.94	1.86	12.01	areal	-698	1778	216
16:15:13.041 -> euler	15.87	1.94	11.99	areal	-673	1772	216
16:15:13.041 -> euler	15.81	1.99	11.98	areal	-644	1761	216
16:15:13.041 -> euler	15.79	2.05	11.95	areal	-616	1747	216
16:15:13.041 -> euler	15.83	2.09	11.93	areal	-590	1727	215
16:15:13.080 -> euler	15.89	2.13	11.89	areal	-565	1700	211
16:15:13.080 -> euler	15.98	2.14	11.85	areal	-537	1668	206
16:15:13.080 -> euler	16.05	2.16	11.80	areal	-509	1637	197
16:15:13.080 -> euler	16.11	2.15	11.74	areal	-484	1607	190
16:15:13.122 -> euler	16.15	2.15	11.67	areal	-461	1584	184
16:15:13.122 -> euler	16.19	2.13	11.58	areal	-440	1571	183
16:15:13.122 -> euler	16.25	2.09	11.49	areal	-423	1561	186
16:15:13.122 -> euler	16.35	2.04	11.39	areal	-412	1554	189
16:15:13.162 -> euler	16.47	1.99	11.28	areal	-406	1536	192
16:15:13.162 -> euler	16.62	1.92	11.15	areal	-402	1515	193
16:15:13.162 -> euler	16.78	1.85	11.02	areal	-399	1489	190
16:15:13.162 -> euler	16.93	1.77	10.89	areal	-396	1458	187
16:15:13.202 -> euler	17.08	1.69	10.74	areal	-388	1423	183
16:15:13.202 -> euler	17.20	1.60	10.59	areal	-374	1385	181
16:15:13.202 -> euler	17.30	1.51	10.43	areal	-353	1351	180
16:15:13.202 -> euler	17.35	1.43	10.25	areal	-329	1315	178
16:15:13.243 -> euler	17.36	1.34	10.07	areal	-303	1278	177
16:15:13.243 -> euler	17.34	1.26	9.86	areal	-267	1236	172
16:15:13.243 -> euler	17.30	1.17	9.66	areal	-227	1189	168
16:15:13.243 -> euler	17.21	1.08	9.43	areal	-172	1142	162
16:15:13.282 -> euler	17.05	0.99	9.18	areal	-117	1102	153
16:15:13.282 -> euler	16.82	0.90	8.93	areal	-72	1070	147
16:15:13.282 -> euler	16.51	0.80	8.65	areal	-46	1059	150
16:15:13.282 -> euler	16.15	0.70	8.36	areal	-38	1080	169
16:15:13.324 -> euler	15.79	0.58	8.07	areal	-44	1116	209
16:15:13.324 -> euler	15.48	0.48	7.79	areal	-64	1167	259
16:15:13.324 -> euler	15.25	0.37	7.51	areal	-91	1212	309
16:15:13.324 -> euler	15.10	0.25	7.24	areal	-120	1250	344
16:15:13.359 -> euler	15.04	0.13	7.01	areal	-149	1268	365
16:15:13.359 -> euler	15.04	0.02	6.79	areal	-167	1266	369
16:15:13.359 -> euler	15.07	-0.08	6.60	areal	-176	1244	358
16:15:13.359 -> euler	15.13	-0.18	6.42	areal	-180	1213	339
16:15:13.404 -> euler	15.20	-0.27	6.27	areal	-172	1186	314
16:15:13.404 -> euler	15.29	-0.36	6.12	areal	-159	1157	292
16:15:13.404 -> euler	15.37	-0.43	5.99	areal	-146	1123	268
16:15:13.404 -> euler	15.44	-0.51	5.86	areal	-132	1087	242
16:15:13.453 -> euler	15.49	-0.59	5.75	areal	-124	1055	216
16:15:13.453 -> euler	15.53	-0.66	5.62	areal	-123	1024	196
16:15:13.453 -> euler	15.58	-0.73	5.51	areal	-125	1003	182
16:15:13.453 -> euler	15.63	-0.80	5.40	areal	-131	991	174
16:15:13.453 -> euler	15.67	-0.87	5.28	areal	-137	984	167
16:15:13.493 -> euler	15.73	-0.93	5.17	areal	-144	981	158
16:15:13.493 -> euler	15.79	-1.00	5.06	areal	-149	975	149
16:15:13.493 -> euler	15.86	-1.06	4.95	areal	-152	961	137
16:15:13.493 -> euler	15.93	-1.12	4.85	areal	-154	945	123
16:15:13.532 -> euler	16.00	-1.18	4.75	areal	-153	918	107
16:15:13.532 -> euler	16.07	-1.24	4.64	areal	-154	883	91
16:15:13.532 -> euler	16.15	-1.29	4.54	areal	-157	839	76
16:15:13.532 -> euler	16.23	-1.34	4.43	areal	-156	805	58
16:15:13.573 -> euler	16.28	-1.39	4.31	areal	-154	779	43
16:15:13.573 -> euler	16.31	-1.43	4.18	areal	-151	760	34
16:15:13.573 -> euler	16.29	-1.46	4.06	areal	-146	747	32
16:15:13.573 -> euler	16.27	-1.50	3.92	areal	-137	734	28
16:15:13.612 -> euler	16.24	-1.53	3.78	areal	-120	719	24
16:15:13.612 -> euler	16.22	-1.56	3.63	areal	-92	706	14
16:15:13.612 -> euler	16.19	-1.58	3.48	areal	-60	697	2
16:15:13.612 -> euler	16.19	-1.61	3.33	areal	-32	689	-6
16:15:13.653 -> euler	16.20	-1.64	3.18	areal	-12	679	-13
16:15:13.653 -> euler	16.23	-1.68	3.03	areal	-5	673	-15
16:15:13.653 -> euler	16.28	-1.72	2.86	areal	-7	671	-15
16:15:13.653 -> euler	16.34	-1.75	2.71	areal	-15	672	-13
16:15:13.693 -> euler	16.40	-1.79	2.56	areal	-26	672	-10
16:15:13.693 -> euler	16.45	-1.82	2.40	areal	-32	675	-13
16:15:13.693 -> euler	16.51	-1.85	2.25	areal	-34	683	-17
16:15:13.693 -> euler	16.55	-1.88	2.12	areal	-33	688	-23
16:15:13.731 -> euler	16.60	-1.90	1.98	areal	-26	691	-29
16:15:13.731 -> euler	16.66	-1.92	1.86	areal	-19	694	-35
16:15:13.731 -> euler	16.72	-1.94	1.74	areal	-19	695	-42
16:15:13.731 -> euler	16.79	-1.96	1.63	areal	-26	690	-50
16:15:13.771 -> euler	16.85	-1.97	1.54	areal	-40	685	-54
16:15:13.771 -> euler	16.91	-1.99	1.44	areal	-56	679	-54
16:15:13.771 -> euler	16.96	-1.99	1.37	areal	-69	669	-51
16:15:13.771 -> euler	16.97	-2.00	1.29	areal	-75	660	-47
16:15:13.812 -> euler	16.95	-1.99	1.23	areal	-70	645	-44
16:15:13.812 -> euler	16.90	-1.97	1.18	areal	-57	631	-44
16:15:13.812 -> euler	16.82	-1.96	1.13	areal	-37	613	-46
16:15:13.812 -> euler	16.73	-1.94	1.09	areal	-12	597	-50
16:15:13.852 -> euler	16.65	-1.92	1.06	areal	20	584	-56
16:15:13.852 -> euler	16.56	-1.90	1.03	areal	55	567	-65
16:15:13.852 -> euler	16.48	-1.89	1.01	areal	90	556	-69
16:15:13.852 -> euler	16.40	-1.89	0.98	areal	128	544	-77
16:15:13.893 -> euler	16.33	-1.90	0.96	areal	166	535	-83
16:15:13.893 -> euler	16.26	-1.91	0.93	areal	204	532	-89
16:15:13.893 -> euler	16.19	-1.95	0.92	areal	236	531	-87
16:15:13.893 -> euler	16.14	-1.99	0.90	areal	256	530	-87
16:15:13.931 -> euler	15.88	-2.03	0.86	areal	271	488	-124
16:15:13.931 -> euler	15.48	-2.05	0.82	areal	198	409	-150
16:15:13.931 -> euler	15.17	-2.03	0.75	areal	163	413	-157
16:15:13.931 -> euler	14.84	-1.99	0.66	areal	134	389	-137
16:15:13.973 -> euler	14.51	-1.94	0.58	areal	71	373	-110
16:15:13.973 -> euler	14.28	-1.87	0.51	areal	19	391	-74
16:15:13.973 -> euler	14.13	-1.78	0.45	areal	-1	413	-39
16:15:13.973 -> euler	14.04	-1.68	0.40	areal	-5	422	-6
16:15:14.007 -> euler	13.94	-1.57	0.37	areal	-2	422	21
16:15:14.007 -> euler	13.81	-1.45	0.35	areal	23	420	39
16:15:14.007 -> euler	13.61	-1.33	0.34	areal	64	414	53
16:15:14.050 -> euler	13.36	-1.22	0.34	areal	103	416	62
16:15:14.050 -> euler	13.13	-1.10	0.36	areal	141	409	66
16:15:14.050 -> euler	13.11	-0.99	0.39	areal	178	420	61
16:15:14.050 -> euler	13.23	-0.89	0.43	areal	225	435	57
16:15:14.050 -> euler	13.32	-0.79	0.48	areal	269	418	53
16:15:14.091 -> euler	13.37	-0.70	0.54	areal	289	397	48
16:15:14.091 -> euler	13.39	-0.62	0.61	areal	316	393	41
16:15:14.091 -> euler	13.43	-0.55	0.68	areal	340	386	34
16:15:14.091 -> euler	13.49	-0.48	0.76	areal	347	386	33
16:15:14.130 -> euler	13.58	-0.44	0.84	areal	344	386	37
16:15:14.130 -> euler	13.69	-0.40	0.92	areal	329	390	40
16:15:14.130 -> euler	13.80	-0.36	1.02	areal	306	398	43
16:15:14.130 -> euler	13.90	-0.34	1.11	areal	283	411	43
16:15:14.173 -> euler	14.04	-0.33	1.21	areal	259	429	41
16:15:14.173 -> euler	14.20	-0.31	1.32	areal	232	448	38
16:15:14.173 -> euler	14.39	-0.31	1.43	areal	206	465	36
16:15:14.173 -> euler	14.58	-0.31	1.54	areal	180	481	30
16:15:14.213 -> euler	14.75	-0.31	1.65	areal	153	494	27
16:15:14.213 -> euler	14.88	-0.31	1.75	areal	125	506	27
16:15:14.213 -> euler	14.97	-0.31	1.86	areal	99	515	28
16:15:14.213 -> euler	15.01	-0.32	1.96	areal	83	522	35
16:15:14.252 -> euler	14.98	-0.32	2.06	areal	78	530	43
16:15:14.252 -> euler	14.91	-0.32	2.17	areal	81	536	49
16:15:14.252 -> euler	14.81	-0.32	2.26	areal	84	540	50
16:15:14.252 -> euler	14.71	-0.33	2.36	areal	92	543	48
16:15:14.291 -> euler	14.61	-0.33	2.47	areal	99	550	46
16:15:14.291 -> euler	14.52	-0.34	2.58	areal	123	560	45
16:15:14.291 -> euler	14.48	-0.36	2.69	areal	122	541	45
16:15:14.291 -> euler	14.51	-0.38	2.81	areal	101	523	42
16:15:14.340 -> euler	14.62	-0.40	2.92	areal	90	509	43
16:15:14.340 -> euler	14.77	-0.42	3.03	areal	80	509	47
16:15:14.340 -> euler	14.94	-0.44	3.15	areal	89	514	55
16:15:14.340 -> euler	15.11	-0.45	3.25	areal	84	512	65
16:15:14.340 -> euler	15.28	-0.47	3.35	areal	76	526	79
16:15:14.381 -> euler	15.45	-0.48	3.44	areal	77	547	92
16:15:14.381 -> euler	15.62	-0.49	3.54	areal	70	571	105
16:15:14.381 -> euler	15.79	-0.50	3.62	areal	59	587	118
16:15:14.381 -> euler	15.98	-0.50	3.72	areal	33	595	129
16:15:14.422 -> euler	16.19	-0.51	3.80	areal	14	607	137
16:15:14.422 -> euler	16.41	-0.50	3.89	areal	-10	602	143
16:15:14.422 -> euler	16.64	-0.49	3.96	areal	-42	600	148
16:15:14.422 -> euler	16.86	-0.48	4.04	areal	-70	613	154
16:15:14.458 -> euler	17.09	-0.46	4.10	areal	-93	618	163
16:15:14.458 -> euler	17.30	-0.44	4.17	areal	-114	628	170
16:15:14.458 -> euler	17.52	-0.39	4.21	areal	-133	639	175
16:15:14.503 -> euler	17.72	-0.35	4.26	areal	-149	648	180
16:15:14.503 -> euler	17.93	-0.31	4.29	areal	-168	656	182
16:15:14.503 -> euler	18.15	-0.26	4.32	areal	-192	656	184
16:15:14.503 -> euler	18.39	-0.20	4.33	areal	-213	651	185
16:15:14.503 -> euler	18.65	-0.12	4.34	areal	-232	652	183
16:15:14.542 -> euler	18.92	-0.05	4.34	areal	-248	651	184
16:15:14.542 -> euler	19.21	0.03	4.33	areal	-261	656	185
16:15:14.542 -> euler	19.49	0.13	4.30	areal	-270	667	185
16:15:14.542 -> euler	19.78	0.23	4.27	areal	-284	667	183
16:15:14.583 -> euler	20.05	0.34	4.23	areal	-298	665	178
16:15:14.583 -> euler	20.29	0.45	4.18	areal	-311	671	176
16:15:14.583 -> euler	20.51	0.58	4.12	areal	-335	670	175
16:15:14.583 -> euler	20.70	0.70	4.05	areal	-360	673	171
16:15:14.622 -> euler	20.85	0.84	3.97	areal	-382	685	164
16:15:14.622 -> euler	20.96	0.99	3.88	areal	-407	693	158
16:15:14.622 -> euler	21.03	1.14	3.79	areal	-439	700	151
16:15:14.622 -> euler	21.04	1.29	3.70	areal	-476	704	140
16:15:14.662 -> euler	21.02	1.45	3.60	areal	-513	704	127
16:15:14.662 -> euler	20.97	1.61	3.50	areal	-543	704	113
16:15:14.662 -> euler	20.90	1.78	3.40	areal	-569	707	93
16:15:14.662 -> euler	20.81	1.95	3.30	areal	-595	705	67
16:15:14.702 -> euler	20.70	2.11	3.21	areal	-615	702	43
16:15:14.702 -> euler	20.58	2.27	3.11	areal	-632	705	25
16:15:14.702 -> euler	20.45	2.43	3.02	areal	-644	706	9
16:15:14.702 -> euler	20.30	2.60	2.93	areal	-649	714	-6
16:15:14.743 -> euler	20.14	2.75	2.84	areal	-659	730	-16
16:15:14.743 -> euler	19.98	2.90	2.76	areal	-667	743	-27
16:15:14.743 -> euler	19.83	3.04	2.68	areal	-671	751	-41
16:15:14.743 -> euler	19.70	3.18	2.61	areal	-678	759	-54
16:15:14.783 -> euler	19.60	3.31	2.55	areal	-682	762	-67
16:15:14.783 -> euler	19.52	3.42	2.51	areal	-683	759	-82
16:15:14.783 -> euler	19.43	3.53	2.47	areal	-674	746	-101
16:15:14.783 -> euler	19.34	3.63	2.43	areal	-658	731	-117
16:15:14.822 -> euler	19.23	3.72	2.40	areal	-644	721	-130
16:15:14.822 -> euler	19.10	3.80	2.37	areal	-628	746	-146
16:15:14.822 -> euler	18.97	3.87	2.35	areal	-638	691	-155
16:15:14.822 -> euler	18.86	3.92	2.33	areal	-646	707	-165
16:15:14.862 -> euler	18.76	3.96	2.32	areal	-653	725	-182
16:15:14.862 -> euler	18.68	3.98	2.32	areal	-664	721	-194
16:15:14.862 -> euler	18.63	3.99	2.32	areal	-667	706	-202
16:15:14.862 -> euler	18.60	3.99	2.33	areal	-674	699	-209
16:15:14.902 -> euler	18.59	3.98	2.35	areal	-678	696	-215
16:15:14.902 -> euler	18.60	3.96	2.39	areal	-678	684	-218
16:15:14.902 -> euler	18.61	3.92	2.42	areal	-671	668	-221
16:15:14.902 -> euler	18.64	3.89	2.46	areal	-659	655	-224
16:15:14.942 -> euler	18.69	3.85	2.51	areal	-643	649	-227
16:15:14.942 -> euler	18.77	3.79	2.57	areal	-622	640	-223
16:15:14.942 -> euler	18.88	3.74	2.64	areal	-597	649	-218
16:15:14.942 -> euler	19.04	3.68	2.70	areal	-575	662	-221
16:15:14.980 -> euler	19.24	3.60	2.80	areal	-612	582	-208
16:15:14.980 -> euler	19.45	3.53	2.89	areal	-610	571	-185
16:15:14.980 -> euler	19.66	3.46	2.98	areal	-583	589	-167
16:15:14.980 -> euler	19.86	3.39	3.07	areal	-563	612	-153
16:15:15.021 -> euler	20.07	3.33	3.16	areal	-561	615	-139
16:15:15.021 -> euler	20.29	3.25	3.25	areal	-556	610	-122
16:15:15.021 -> euler	20.50	3.19	3.34	areal	-546	602	-114
16:15:15.021 -> euler	20.68	3.12	3.41	areal	-529	599	-111
16:15:15.062 -> euler	20.80	3.06	3.49	areal	-508	601	-109
16:15:15.062 -> euler	20.87	3.00	3.56	areal	-485	593	-109
16:15:15.062 -> euler	20.88	2.95	3.61	areal	-475	604	-108
16:15:15.062 -> euler	20.81	2.89	3.66	areal	-460	607	-110
16:15:15.101 -> euler	20.68	2.84	3.69	areal	-452	610	-115
16:15:15.101 -> euler	20.47	2.79	3.72	areal	-445	611	-120
16:15:15.101 -> euler	20.18	2.75	3.74	areal	-445	606	-124
16:15:15.101 -> euler	19.82	2.70	3.75	areal	-446	591	-129
16:15:15.142 -> euler	19.42	2.66	3.76	areal	-454	581	-135
16:15:15.142 -> euler	18.99	2.63	3.77	areal	-463	571	-139
16:15:15.142 -> euler	18.57	2.60	3.77	areal	-473	571	-146
16:15:15.142 -> euler	18.18	2.56	3.77	areal	-497	572	-157
16:15:15.181 -> euler	17.88	2.53	3.78	areal	-518	556	-166
16:15:15.181 -> euler	17.65	2.50	3.79	areal	-525	539	-173
16:15:15.181 -> euler	17.50	2.47	3.80	areal	-532	537	-175
16:15:15.181 -> euler	17.41	2.45	3.81	areal	-534	552	-179
16:15:15.222 -> euler	17.40	2.44	3.83	areal	-528	579	-184
16:15:15.222 -> euler	17.45	2.42	3.85	areal	-521	613	-191
16:15:15.222 -> euler	17.57	2.40	3.89	areal	-515	653	-196
16:15:15.222 -> euler	17.72	2.38	3.93	areal	-508	686	-197
16:15:15.256 -> euler	17.87	2.36	3.98	areal	-505	705	-194
16:15:15.256 -> euler	18.01	2.33	4.05	areal	-512	704	-194
16:15:15.256 -> euler	18.18	2.32	4.12	areal	-526	698	-193
16:15:15.294 -> euler	18.39	2.30	4.19	areal	-538	694	-197
16:15:15.294 -> euler	18.63	2.29	4.27	areal	-546	694	-202
16:15:15.294 -> euler	18.91	2.28	4.35	areal	-566	700	-210
16:15:15.294 -> euler	19.16	2.27	4.41	areal	-589	732	-221
16:15:15.332 -> euler	19.39	2.28	4.48	areal	-559	734	-225
16:15:15.332 -> euler	19.59	2.30	4.55	areal	-518	708	-224
16:15:15.332 -> euler	19.78	2.31	4.62	areal	-497	676	-215
16:15:15.332 -> euler	19.92	2.33	4.66	areal	-503	666	-208
16:15:15.372 -> euler	19.98	2.34	4.68	areal	-520	680	-204
16:15:15.372 -> euler	19.98	2.37	4.69	areal	-545	697	-202
16:15:15.372 -> euler	19.88	2.40	4.70	areal	-560	703	-201
16:15:15.372 -> euler	19.72	2.45	4.69	areal	-566	698	-203
16:15:15.414 -> euler	19.49	2.49	4.69	areal	-574	693	-203
16:15:15.414 -> euler	19.20	2.54	4.67	areal	-586	693	-201
16:15:15.414 -> euler	18.87	2.60	4.65	areal	-599	695	-195
16:15:15.414 -> euler	18.50	2.66	4.62	areal	-602	697	-189
16:15:15.450 -> euler	18.11	2.73	4.59	areal	-600	699	-183
16:15:15.450 -> euler	17.69	2.80	4.57	areal	-591	698	-180
16:15:15.450 -> euler	17.28	2.86	4.55	areal	-581	698	-175
16:15:15.450 -> euler	16.86	2.93	4.54	areal	-578	704	-174
16:15:15.490 -> euler	16.46	2.99	4.53	areal	-578	714	-172
16:15:15.490 -> euler	16.07	3.06	4.52	areal	-581	733	-170
16:15:15.490 -> euler	15.73	3.11	4.53	areal	-583	747	-164
16:15:15.490 -> euler	15.41	3.17	4.56	areal	-592	762	-156
16:15:15.531 -> euler	15.12	3.21	4.59	areal	-594	780	-145
16:15:15.531 -> euler	14.85	3.26	4.65	areal	-591	802	-138
16:15:15.531 -> euler	14.59	3.28	4.72	areal	-585	820	-137
16:15:15.531 -> euler	14.32	3.31	4.81	areal	-568	832	-140
16:15:15.570 -> euler	14.05	3.33	4.92	areal	-531	845	-153
16:15:15.570 -> euler	13.80	3.33	5.04	areal	-474	854	-170
16:15:15.570 -> euler	13.57	3.32	5.17	areal	-412	872	-187
16:15:15.570 -> euler	13.39	3.28	5.32	areal	-355	904	-201
16:15:15.611 -> euler	13.28	3.21	5.48	areal	-310	945	-214
16:15:15.611 -> euler	13.20	3.11	5.64	areal	-277	985	-227
16:15:15.611 -> euler	13.20	2.98	5.82	areal	-259	1018	-240
16:15:15.611 -> euler	13.24	2.81	6.01	areal	-252	1047	-250
16:15:15.651 -> euler	13.31	2.63	6.21	areal	-257	1068	-253
16:15:15.651 -> euler	13.39	2.41	6.41	areal	-273	1088	-257
16:15:15.651 -> euler	13.46	2.18	6.61	areal	-294	1115	-258
16:15:15.651 -> euler	13.45	1.93	6.81	areal	-317	1151	-259
16:15:15.690 -> euler	13.36	1.69	7.02	areal	-345	1190	-261
16:15:15.690 -> euler	13.22	1.43	7.23	areal	-367	1232	-258
16:15:15.690 -> euler	13.03	1.17	7.45	areal	-379	1280	-251
16:15:15.690 -> euler	12.85	0.92	7.67	areal	-384	1331	-244
16:15:15.730 -> euler	12.71	0.66	7.91	areal	-375	1382	-233
16:15:15.730 -> euler	12.59	0.41	8.16	areal	-350	1424	-220
16:15:15.730 -> euler	12.50	0.16	8.43	areal	-309	1458	-207
16:15:15.730 -> euler	12.41	-0.10	8.70	areal	-255	1478	-197
16:15:15.772 -> euler	12.30	-0.36	8.99	areal	-194	1510	-189
16:15:15.772 -> euler	12.16	-0.62	9.28	areal	-131	1544	-186
16:15:15.772 -> euler	11.97	-0.87	9.57	areal	-75	1572	-186
16:15:15.772 -> euler	11.76	-1.14	9.87	areal	-17	1611	-185
16:15:15.813 -> euler	11.56	-1.40	10.16	areal	30	1656	-180
16:15:15.813 -> euler	11.38	-1.67	10.46	areal	63	1715	-171
16:15:15.813 -> euler	11.22	-1.95	10.76	areal	82	1779	-162
16:15:15.813 -> euler	11.09	-2.23	11.08	areal	91	1844	-151
16:15:15.850 -> euler	10.97	-2.50	11.40	areal	91	1909	-138
16:15:15.850 -> euler	10.87	-2.78	11.73	areal	91	1975	-124
16:15:15.850 -> euler	10.76	-3.05	12.06	areal	92	2038	-110
16:15:15.850 -> euler	10.62	-3.31	12.41	areal	102	2098	-94
16:15:15.892 -> euler	10.46	-3.56	12.77	areal	126	2152	-78
16:15:15.892 -> euler	10.27	-3.79	13.14	areal	159	2202	-62
16:15:15.892 -> euler	10.05	-4.02	13.52	areal	199	2250	-46
16:15:15.892 -> euler	9.82	-4.24	13.89	areal	244	2296	-26
16:15:15.932 -> euler	9.60	-4.45	14.28	areal	290	2346	-6
16:15:15.932 -> euler	9.39	-4.66	14.67	areal	337	2394	14
16:15:15.932 -> euler	9.22	-4.87	15.07	areal	381	2438	34
16:15:15.932 -> euler	9.08	-5.08	15.47	areal	421	2474	54
16:15:15.972 -> euler	8.97	-5.29	15.88	areal	459	2507	72
16:15:15.972 -> euler	8.88	-5.50	16.28	areal	493	2539	91
16:15:15.972 -> euler	8.80	-5.72	16.69	areal	520	2574	112
16:15:15.972 -> euler	8.71	-5.93	17.08	areal	541	2613	133
16:15:16.012 -> euler	8.62	-6.15	17.46	areal	552	2655	161
16:15:16.012 -> euler	8.51	-6.36	17.85	areal	559	2699	191
16:15:16.012 -> euler	8.39	-6.58	18.22	areal	562	2743	223
16:15:16.012 -> euler	8.25	-6.79	18.58	areal	558	2790	255
16:15:16.051 -> euler	8.09	-7.00	18.94	areal	556	2842	286
16:15:16.051 -> euler	7.94	-7.21	19.28	areal	554	2893	318
