5134
377595	129.68	-2.94	-22.87		2504	2864	5044
377851	115.15	-14.84	-9.76		893	2219	4636
378005	115.93	-15.02	-9.47		877	2283	4591
378360	122.76	-17.19	-5.70		423	1962	4489
378514	122.74	-17.11	-5.59		382	1985	4484
378768	44.45	nan	-43.23		10222	14187	-18190
379024	89.44	8.00	23.70		-1067	-130	4388
379176	-86.22	nan	-84.42		-11417	13136	8456
379432	81.08	15.59	26.67		-2139	-1756	4200
379688	61.91	12.03	17.41		-1382	-396	4447
379841	61.67	12.09	17.16		-1368	-384	4466
380096	68.43	12.38	8.67		-30	-1542	4140
380348	66.13	8.65	5.58		319	-985	3293
380496	66.25	8.63	5.26		380	-1065	3213
380747	68.13	6.93	9.48		-117	-524	3768
380897	67.86	6.66	9.66		-168	-385	3784
381149	70.62	1.08	14.40		-107	48	3400
381297	69.85	0.74	14.82		-200	210	3418
381548	76.64	-3.40	8.69		477	487	3549
381697	77.93	-3.36	8.17		524	445	3520
381946	95.13	-4.33	-0.79		1271	1045	3660
382099	95.71	-4.29	-0.96		1352	959	3675
382351	96.19	-12.89	0.41		932	1746	3971
382603	95.30	-24.59	0.22		573	2399	4797
382754	95.21	-25.00	-0.06		617	2396	4790
383007	95.74	-35.27	-14.21		2735	3224	5396
383263	89.47	-32.25	-14.37		2549	2611	5040
383418	89.61	-31.96	-14.55		2547	2545	5043
383673	96.83	-24.85	-16.65		2219	1737	4424
383827	97.37	-24.78	-16.61		2184	1750	4442
384083	104.36	-20.52	-14.93		1548	1323	4140
384441	145.14	-20.77	-16.00		275	2266	3392
384595	146.12	-20.91	-15.56		201	2271	3297
384851	175.48	28.13	148.41		-4871	448	22038
385007	-165.31	31.28	-172.14		23013	-14900	16750
385269	-58.01	-9.98	84.45		6328	6302	8901
385423	-58.15	-8.23	86.36		6210	6297	9083
385677	-57.69	17.53	91.85		5826	5431	9070
385932	-84.22	-17.03	24.70		3067	-152	4209
386085	-33.26	nan	69.95		930	23929	18805
386339	-59.02	-9.32	-103.57		-6420	-2193	12806
386598	-106.33	40.21	-128.35		-4901	-407	14702
386859	170.53	73.57	-179.04		-5691	1090	12824
387118	58.69	69.83	74.48		-5492	974	9605
387270	56.85	69.14	72.59		-5449	974	9474
387523	34.92	41.62	41.65		-4219	938	6119
387777	30.66	29.94	32.36		-3245	967	4889
387930	30.54	29.59	32.01		-3183	951	4862
388183	30.23	20.69	23.85		-1973	524	3904
388435	29.78	17.14	20.40		-1402	306	3540
388588	29.71	17.01	20.27		-1381	307	3529
388841	30.61	14.54	17.16		-944	96	3248
388992	-4.76	nan	12.44		20772	-10055	1993
389245	32.52	11.49	13.08		-286	-195	3067
389397	32.65	11.41	12.96		-267	-199	3063
389651	39.36	8.90	8.93		371	-514	2952
389799	38.77	8.88	8.92		29639	-15712	-2457
390054	30.17	7.25	7.98		515	-419	3027
390204	30.04	7.26	8.00		505	-407	3026
390454	19.59	6.52	8.46		505	-306	2999
390602	19.44	6.49	8.43		527	-319	3003
390852	20.44	7.54	9.57		409	-312	3009
391001	20.38	7.59	9.65		407	-305	3012
391250	12.72	8.13	10.48		269	-168	3026
391401	12.45	8.10	10.42		266	-172	3026
391652	4.83	7.40	9.23		388	-398	2977
391799	4.73	7.41	9.23		397	-397	2975
392150	-23.66	7.13	8.72		317	-551	3009
392299	-23.96	7.17	8.71		295	-559	3009
392550	-40.42	6.56	6.53		36	-770	3015
392698	-40.49	6.57	6.48		36	-789	3017
392948	-41.63	7.41	6.32		-61	-710	3001
393098	-41.68	7.41	6.32		-55	-708	3002
393349	-40.96	7.73	7.03		-38	-608	3062
393499	-40.90	7.74	7.05		-38	-608	3070
393750	-27.35	9.97	9.89		-191	24	3101
393899	-26.98	9.88	9.89		-112	-25	3053
394149	-43.81	5.44	10.74		690	-443	2991
394300	-44.86	5.30	10.70		667	-467	2990
394552	-64.43	2.31	9.48		382	-964	2995
394702	81.53	-18.71	0.39		7047	9599	-8851
394956	-60.05	4.75	8.28		320	-706	2981
395107	-59.68	4.90	8.24		341	-795	2959
395358	-47.78	11.62	8.82		-361	279	3254
395508	-46.96	11.69	8.79		-497	26	3256
395759	-47.57	16.50	5.63		-887	181	2985
395911	55.35	-55.75	-11.79		-10443	-4068	-12
396168	-46.65	17.37	1.63		-1554	-330	3026
396423	-46.16	17.27	3.32		-1257	-234	2856
396575	-46.23	17.21	3.38		-1238	-247	2883
396830	-40.91	14.83	7.31		-478	209	2783
397082	-30.83	13.15	8.29		-243	-131	2975
