359599	33.74	-6.84	1.32		-31	-373	3798
359748	33.89	-6.80	1.46		-62	-386	3872
359999	39.33	-9.94	5.44		630	320	3587
360148	39.04	-9.79	5.75		573	352	3558
360398	31.51	12.08	12.47		-1727	-452	4101
360652	17.89	29.17	18.96		-3957	189	5142
360805	17.56	29.29	19.04		-3890	161	5153
361058	12.82	20.63	15.58		-2338	551	4511
361312	4.42	14.35	13.38		-1257	634	4224
361462	4.58	14.18	13.37		-1220	660	4201
361715	24.10	8.37	10.44		-826	-362	3770
361866	23.59	8.23	10.57		-744	-306	3773
362118	23.64	5.04	13.47		-110	121	3849
362267	-14.65	nan	14.34		-10676	-19186	14656
362525	6.36	6.07	9.51		-565	-152	3622
362674	6.72	5.88	9.35		-537	-171	3634
362924	-10.83	0.67	8.82		455	-409	3588
363073	-12.08	0.61	9.11		525	-357	3637
363324	-28.11	-3.92	3.74		91	-924	3547
363474	-28.37	-4.21	3.62		107	-976	3583
363726	-29.80	-7.10	8.10		841	-539	3693
363978	4.99	0.75	17.10		294	1071	4016
364127	6.85	1.35	17.64		12	1284	3893
364477	15.14	4.88	19.00		-194	943	3213
364626	15.05	5.01	18.72		-210	865	3202
364877	6.70	12.44	8.24		-949	-683	3569
365028	6.17	12.74	8.24		-964	-615	3573
365279	-8.24	17.29	11.26		-1641	817	3934
365430	-7.97	17.00	11.25		-1604	767	3907
365785	10.47	0.80	11.62		379	-344	2807
365935	10.46	0.84	11.59		376	-306	2814
366186	3.12	5.07	4.84		-58	-991	3322
366333	3.03	5.15	4.62		-21	-1025	3360
366583	-3.50	0.51	-3.72		311	-1677	3437
366734	-3.54	0.35	-3.99		284	-1779	3414
366986	-4.32	-1.41	-5.84		448	-2380	3724
367138	-4.29	-1.49	-5.67		457	-2446	3721
367492	-0.49	-0.68	-3.24		440	-1960	3824
367644	-0.59	-0.60	-3.19		434	-1918	3811
367897	-3.29	1.73	3.10		37	-608	3575
368045	-3.60	1.76	3.23		47	-584	3568
368293	2.17	4.39	3.92		-150	-663	3665
368442	2.31	4.48	3.99		-153	-660	3673
368692	-0.18	6.09	4.71		-343	-321	3741
368841	0.13	6.12	4.58		-372	-364	3752
369091	9.79	3.32	3.92		239	-552	3674
369239	9.53	3.19	4.09		282	-502	3683
369589	34.11	-0.93	3.49		792	93	3945
369736	35.05	-0.82	3.43		725	43	3935
369985	32.66	2.31	-3.05		938	-1433	3741
370237	30.70	-2.51	2.70		593	-270	3761
370386	30.81	-2.98	2.82		700	-207	3782
370637	24.85	-11.52	8.34		1443	768	3757
370789	23.91	-11.53	8.34		1470	774	3739
371041	12.42	-0.50	12.93		493	604	4049
371190	10.84	0.22	13.15		456	610	4079
371440	-9.98	8.89	15.03		-849	854	3837
371591	-9.67	8.65	14.97		-850	882	3791
371842	14.15	5.51	8.64		-260	61	3803
371989	15.26	5.40	8.20		-364	-250	3806
372240	35.97	-18.40	-5.82		2985	-8	4275
372391	36.20	-19.10	-5.86		-1988	28094	-3348
372648	51.80	-28.54	-15.16		3358	781	4944
372903	68.41	-35.04	-29.19		5036	1177	5847
373058	68.34	-35.18	-29.23		5053	1201	5793
373313	75.96	-24.08	-26.27		3613	804	5191
373467	76.58	-24.04	-26.68		3576	775	5221
373822	110.14	-18.96	-33.08		3356	2417	4951
373978	111.19	-18.93	-33.26		3340	2498	4980
374235	140.20	-42.55	13.14		2507	4211	43
374387	136.18	-44.89	20.50		3219	4467	53
374640	-70.28	-40.60	62.86		13968	4187	8153
374796	-72.38	-39.47	67.65		13668	4271	8132
375053	-76.41	-14.25	58.57		6493	2255	6185
375206	-60.45	nan	23.16		947	16963	21035
375460	-73.52	29.64	-54.06		-5673	1561	8370
375616	-74.64	31.42	-55.58		6369	13623	-23265
375875	31.47	82.49	70.23		-4655	4501	10932
376130	2.57	53.63	62.11		-2331	5358	8439
376283	1.81	52.71	61.51		-2315	5365	8387
376536	-19.10	30.99	54.60		9	5007	6709
376787	-27.80	16.35	51.06		1484	4699	5560
376940	-28.61	15.70	50.70		1677	4650	5467
377195	-36.74	1.24	35.04		2182	2057	3903
377448	-35.18	-0.09	29.54		1983	1482	3548
377602	-35.03	-0.04	29.32		1956	1471	3531
377856	-28.22	2.59	21.41		882	902	3141
378006	-28.06	2.65	21.28		866	883	3134
378257	-26.42	3.73	16.66		448	468	2918
378406	-26.51	3.72	16.55		450	453	2913
378657	-28.16	4.43	13.85		154	187	2821
378808	-28.20	4.42	13.78		148	168	2821
379059	-38.09	3.05	11.43		168	-212	2760
379209	-38.53	2.95	11.32		162	-231	2763
379461	-53.20	0.59	8.82		46	-675	2754
379610	-58.97	nan	59.18		-9888	24692	21022
379866	-55.48	1.39	9.22		-19	-544	2756
380015	-55.28	1.47	9.21		-36	-539	2753
