1828511	-28.06	38.92	-20.99		-3598	-1367	5883
1828871	7.94	79.19	-4.84		-6559	-1453	7981
1829025	9.07	79.92	-4.34		-6519	-1417	8048
1829281	-49.85	73.28	-66.70		-7607	-2768	7404
1829540	-25.24	47.77	-49.82		-3645	-3109	5237
1829798	-3.78	46.43	-35.57		-4096	-4861	4692
1829955	-2.31	46.53	-34.59		-4021	-4866	4649
1830213	-45.62	63.14	-63.98		-8798	-4067	7046
1830472	35.46	48.43	-22.52		-2298	-4815	3195
1830729	26.23	32.25	-31.75		-1249	-6406	3048
1830987	48.85	7.66	-30.50		4087	-2104	2113
1831142	48.80	7.16	-30.42		4066	-1902	2059
1831398	34.57	14.42	-68.81		6992	-6724	6797
1831554	34.88	15.34	-68.78		3685	2898	-22721
1831811	58.75	50.63	-58.65		6479	-6730	7021
1832068	99.07	57.98	-31.57		5916	-5279	5342
1832425	117.99	53.54	-14.60		5089	-4754	3425
1832583	120.59	-30.37	-29.94		28008	14982	-24713
1832845	44.16	50.13	-21.24		-2664	-8206	4799
1833001	-14.53	34.04	-54.43		-1649	-11188	25713
1833364	-162.14	-18.18	60.40		-393	-9783	5789
1833723	52.11	37.61	106.43		-7877	7180	12185
1833880	105.11	17.12	-11.68		-26188	-25235	8819
1834243	-2.05	58.54	166.74		8563	2642	15806
1834398	-0.41	58.70	168.12		8372	2668	15842
1834655	20.37	79.29	-158.40		9664	-665	13315
1834913	117.93	75.39	-45.79		9135	-2275	10329
1835172	128.13	64.54	-53.64		8885	22	9819
1835325	128.94	63.95	-54.25		8875	324	9866
1835581	165.91	36.56	-60.79		5569	6317	8451
1835737	166.72	35.84	-61.00		31310	30470	-28028
1836099	-156.75	34.35	-32.81		2792	4652	6191
1836256	-154.61	34.74	-32.32		-18176	-21473	-6955
1836519	-76.29	19.39	6.71		-130	4344	4432
1836673	-75.33	18.11	7.94		14	4212	4369
1836925	-54.34	-34.12	31.61		4111	454	4539
1837180	-39.12	-18.90	2.82		383	-204	3201
1837334	-39.23	-18.17	1.95		3264	9505	-27641
1837592	-38.51	-20.86	-3.79		141	-1041	3372
1837848	-35.04	-9.83	-3.64		-526	-493	2862
1838003	-34.86	-8.82	-3.75		-722	-433	2900
1838258	-33.31	-9.93	-4.86		-932	-332	3053
1838411	-33.10	-10.33	-4.89		-885	-339	3055
1838668	-30.38	-7.74	-0.41		-843	229	2894
1838821	-30.17	-7.73	-0.16		-25842	9678	19715
1839080	-25.25	-6.91	5.22		-473	991	3373
1839333	-35.56	4.26	5.67		-1645	2188	2510
1839486	-36.05	4.68	5.71		-1692	2266	2474
1839741	-122.01	-21.85	134.53		-4876	-6244	21492
1840003	122.34	-3.76	4.66		-2644	512	6738
1840156	123.72	-7.78	7.59		-3189	639	6498
1840512	100.39	25.19	37.41		-3099	-5439	5598
1840668	99.28	25.64	35.96		-6083	7885	-25840
1840926	1.51	25.71	-20.37		-3251	-4055	5696
1841183	-17.93	17.72	-36.24		-3551	-2625	5687
1841442	-35.74	15.72	-52.79		-3206	-3478	7618
1841700	-53.42	30.12	-74.37		-6345	-2387	9313
1841959	-38.31	45.56	-68.53		-5167	-2924	8738
1842319	34.30	58.60	1.68		-4669	-2239	6657
1842473	36.61	58.28	3.86		-4669	-2202	6649
1842729	79.11	35.71	23.96		-4271	-2229	5966
1842885	79.98	35.07	23.76		7478	23515	-27894
1843143	168.35	-16.69	11.92		-2965	-943	4671
1843401	135.31	-37.59	20.07		-4582	2135	6151
1843659	122.57	-32.54	27.89		-5100	708	5925
1843814	-21.74	nan	-45.78		6717	-28946	9102
1844071	172.47	-20.73	4.24		-2101	-283	4447
1844327	-160.33	-14.56	-1.29		-1185	-192	4184
1844586	-143.03	-8.41	-8.35		-812	382	4162
1844741	-142.20	-8.29	-8.70		-826	450	4168
1844996	-110.32	-10.40	-14.53		-1781	-128	4274
1845256	-103.64	-7.52	-10.11		-945	547	3953
1845411	-103.56	-7.66	-9.82		-17784	-12741	19351
1845673	-98.27	-14.89	-7.86		-750	-619	3950
1845829	-98.07	-15.05	-7.91		-787	-638	3978
1846085	-93.70	-13.80	-6.14		-387	-959	4027
1846240	-51.87	nan	60.34		13334	14392	14303
1846497	-89.39	-5.78	-9.38		-660	130	3876
1846649	-26.65	nan	22.22		24660	24923	-9160
1846906	-77.92	-7.54	-12.91		-1068	-130	3296
1847163	-52.26	-16.63	7.16		795	837	3897
1847316	-51.38	-17.83	8.40		1101	772	3981
1847571	-21.52	-56.00	28.22		4845	2104	6743
1847727	-20.67	-55.48	27.21		4877	2031	6692
1847983	-9.83	-29.25	5.96		1930	399	3331
1848135	-9.53	-29.17	5.78		1908	413	3332
1848489	-1.39	-14.55	-0.84		-123	113	2824
1848643	-1.26	-14.52	-0.91		-102	86	2819
1848896	3.22	-16.59	-3.47		-200	-141	3191
1849150	1.36	-11.52	-2.72		-333	-110	3002
1849303	1.22	-11.10	-2.53		-353	-33	2978
1849657	-3.69	-2.55	-4.63		-2114	-54	2966
1849810	-3.39	-2.66	-4.82		-2108	-79	3056
1850064	1.99	-5.87	-5.23		-763	-515	3207
1850317	3.18	-8.51	-0.57		-693	97	2933
1850467	3.35	-8.64	-0.27		-677	142	2931
1850719	4.55	-10.61	5.58		-419	1100	3538
1850871	4.46	-10.27	5.67		-486	1103	3535
1851124	-20.93	5.08	6.46		-2539	1999	2270
